iter	MAE	RMSE
8504	7037.793858	9244.93878
8505	7037.728201	9244.847322
8506	7037.124123	9243.917056
8507	7035.862324	9242.281562
8508	7035.130248	9241.262145
8509	7034.608338	9240.613837
8510	7033.632381	9238.884053
8511	7032.670699	9237.516117
8512	7031.891672	9236.499462
8513	7031.423252	9235.632822
8514	7031.137759	9235.152594
8515	7030.578787	9234.343563
8516	7029.756007	9233.213801
8517	7028.92576	9232.19019
8518	7027.915426	9230.682128
8519	7027.326837	9229.878132
8520	7026.800933	9228.962594
8521	7026.23838	9228.221089
8522	7025.676963	9227.482233
8523	7025.167753	9226.658795
8524	7023.342205	9224.685687
8525	7023.245104	9224.562262
8526	7022.411964	9223.565626
8527	7021.98181	9222.855347
8528	7021.53168	9222.08057
8529	7021.30671	9221.704453
8530	7020.615146	9220.618662
8531	7018.843048	9218.508062
8532	7017.765819	9217.303307
8533	7017.604876	9217.093944
8534	7015.788297	9214.641017
8535	7014.80558	9213.466739
8536	7013.686326	9211.78809
8537	7012.348871	9210.003921
8538	7011.952644	9209.399375
8539	7011.442126	9208.390157
8540	7011.374179	9208.297734
8541	7010.673474	9207.226455
8542	7010.060235	9206.087989
8543	7009.515121	9205.386857
8544	7009.439193	9205.274414
8545	7008.718919	9204.169787
8546	7008.613958	9204.039816
8547	7008.391779	9203.770338
8548	7007.489477	9202.675508
8549	7006.945485	9201.977047
8550	7005.690521	9200.451716
8551	7004.644207	9199.335687
8552	7004.583866	9199.248589
8553	7004.487586	9199.126332
8554	7003.94486	9198.430733
8555	7003.264368	9197.121046
8556	7002.939465	9196.661515
8557	7001.666267	9194.745817
8558	7000.849991	9193.600583
8559	7000.030497	9192.333689
8560	6999.941502	9192.21539
8561	6999.039843	9190.848929
8562	6998.37158	9189.736545
8563	6998.282699	9189.618591
8564	6997.929668	9189.131181
8565	6996.951006	9187.702346
8566	6995.943406	9186.441448
8567	6994.908317	9185.196194
8568	6994.837702	9185.068886
8569	6994.732674	9184.946281
8570	6993.477863	9183.372037
8571	6992.873318	9182.44865
8572	6992.603783	9181.888768
8573	6992.070161	9180.870932
8574	6991.680657	9180.32487
8575	6990.566964	9178.924163
8576	6990.469452	9178.806449
8577	6989.872846	9177.891317
8578	6989.726994	9177.675445
8579	6988.623052	9175.949151
8580	6988.245724	9175.519859
8581	6987.141848	9174.120051
8582	6986.846558	9173.702803
8583	6985.653311	9172.220375
8584	6985.584104	9172.129436
8585	6985.113587	9171.324214
8586	6985.047201	9171.239656
8587	6983.879633	9169.888834
8588	6983.119704	9168.92846
8589	6982.392618	9168.156545
8590	6981.808736	9167.25164
8591	6981.673632	9167.021115
8592	6980.593227	9165.846769
8593	6980.375486	9165.359476
8594	6979.471312	9164.099834
8595	6978.860159	9163.345452
8596	6978.773687	9163.249931
8597	6977.668386	9161.673271
8598	6976.302801	9160.086633
8599	6975.503651	9158.778965
8600	6974.720983	9157.647064
8601	6974.639121	9157.533787
8602	6973.827718	9156.466158
8603	6973.549963	9156.040742
8604	6972.904835	9155.099282
8605	6972.726661	9154.86387
8606	6971.966547	9153.887648
8607	6971.742831	9153.635237
8608	6970.341083	9151.995848
8609	6969.995242	9151.480409
8610	6969.484892	9150.787706
8611	6968.911795	9149.818697
8612	6968.283646	9148.94188
8613	6967.729263	9148.249889
8614	6967.23673	9147.693226
8615	6966.358864	9146.553265
8616	6965.759354	9145.541636
8617	6965.277614	9144.836634
8618	6963.953601	9143.314427
8619	6963.163126	9142.312967
8620	6962.611277	9141.210066
8621	6962.559176	9141.133005
8622	6962.419969	9140.894998
8623	6961.716189	9139.970347
8624	6961.667075	9139.89264
8625	6961.191228	9139.2487
8626	6960.314042	9138.04086
8627	6960.20327	9137.916473
8628	6959.740878	9137.321184
8629	6959.05183	9136.516003
8630	6958.856409	9136.251698
8631	6958.325234	9135.534844
8632	6957.405276	9134.44605
8633	6957.124626	9133.972443
8634	6957.025682	9133.699426
8635	6956.243363	9132.58416
8636	6955.346534	9131.11637
8637	6955.24869	9130.864966
8638	6954.405356	9129.661048
8639	6953.8694	9128.979265
8640	6953.238374	9127.982469
8641	6952.832172	9127.331082
8642	6951.828007	9125.820134
8643	6950.876391	9124.509791
8644	6950.741783	9124.239814
8645	6949.998034	9123.13362
8646	6949.178302	9121.988131
8647	6948.352167	9120.832088
8648	6947.171872	9119.397999
8649	6946.38461	9118.378063
8650	6945.416639	9116.993501
8651	6944.435879	9115.253269
8652	6943.849192	9114.363447
8653	6943.036459	9113.292634
8654	6941.965791	9112.181498
8655	6941.597904	9111.693304
8656	6940.815048	9110.2444
8657	6939.986813	9109.13759
8658	6939.669595	9108.662838
8659	6938.504095	9107.037828
8660	6937.713769	9105.951825
8661	6936.710601	9104.646282
8662	6936.059344	9103.5529
8663	6934.55809	9101.818454
8664	6933.464835	9100.260168
8665	6931.901668	9098.421354
8666	6931.036535	9097.207071
8667	6930.382024	9096.326078
8668	6929.782951	9095.550425
8669	6928.540784	9093.938579
8670	6928.204433	9093.355073
8671	6927.466261	9092.597737
8672	6926.877312	9091.834274
8673	6926.134828	9090.566642
8674	6925.798895	9089.806277
8675	6924.530342	9088.263907
8676	6924.444759	9088.016117
8677	6923.960249	9087.368858
8678	6923.288804	9086.457294
8679	6922.796929	9085.583127
8680	6922.126848	9084.756278
8681	6922.039145	9084.645143
8682	6920.664433	9082.880061
8683	6920.593827	9082.79537
8684	6919.676492	9081.600412
8685	6918.695117	9080.137191
8686	6918.398943	9079.733443
8687	6917.937831	9079.091278
8688	6917.701847	9078.773489
8689	6917.227056	9077.984944
8690	6916.574997	9077.192601
8691	6915.668842	9076.019448
8692	6915.488197	9075.714289
8693	6914.963612	9075.083863
8694	6914.869542	9074.966172
8695	6913.447075	9073.39281
8696	6913.286787	9073.096515
8697	6913.244486	9073.016683
8698	6912.814303	9072.356587
8699	6912.373652	9071.80699
8700	6912.324796	9071.739436
8701	6910.890353	9069.835846
8702	6910.424462	9069.144774
8703	6910.337389	9069.030723
8704	6909.150995	9067.499302
8705	6908.135802	9066.133168
8706	6907.29208	9064.824466
8707	6906.322233	9063.626602
8708	6905.8374	9062.870713
8709	6905.395875	9062.043163
8710	6904.965402	9061.35525
8711	6903.610058	9059.772184
8712	6902.382459	9058.164453
8713	6902.174371	9057.90942
8714	6901.215655	9056.514845
8715	6900.586843	9055.377238
8716	6899.891225	9054.609103
8717	6899.740254	9054.364458
8718	6899.380584	9053.756077
8719	6898.580152	9052.669202
8720	6897.697649	9051.643286
8721	6897.140062	9050.907268
8722	6896.293116	9050.024593
8723	6895.087107	9048.657479
8724	6894.979946	9048.535708
8725	6894.709174	9048.073769
8726	6893.975579	9047.256262
8727	6893.420975	9046.535797
8728	6892.826689	9045.846074
8729	6892.55348	9045.459719
8730	6891.709428	9044.050675
8731	6890.829446	9042.811639
8732	6889.775301	9041.055176
8733	6889.208705	9040.259379
8734	6888.360134	9039.072143
8735	6886.9444	9037.191452
8736	6885.860199	9035.812931
8737	6885.535033	9035.054534
8738	6885.491411	9034.981907
8739	6884.863544	9033.97578
8740	6883.918385	9032.584209
8741	6883.378648	9031.690735
8742	6882.120389	9030.092334
8743	6881.221793	9028.854942
8744	6881.084144	9028.611155
8745	6879.898299	9026.978152
8746	6879.249413	9025.945484
8747	6879.190641	9025.862045
8748	6878.585509	9024.923657
8749	6877.96839	9023.949107
8750	6877.423217	9023.137573
8751	6876.883739	9022.468132
8752	6876.215897	9021.696667
8753	6875.906289	9021.154023
8754	6875.801231	9020.926918
8755	6874.874437	9019.427704
8756	6873.692124	9017.802822
8757	6873.581264	9017.522078
8758	6873.33354	9017.222338
8759	6872.495442	9016.063189
8760	6871.581644	9014.93514
8761	6870.844772	9013.705273
8762	6870.518302	9013.347138
8763	6869.357667	9011.952349
8764	6869.294569	9011.866783
8765	6868.322789	9010.522577
8766	6867.278585	9009.053367
8767	6866.961286	9008.542947
8768	6866.294552	9007.757147
8769	6866.02546	9007.399743
8770	6865.526158	9006.518409
8771	6865.103448	9005.998789
8772	6864.128705	9004.446252
8773	6863.600512	9003.630579
8774	6863.189512	9003.074455
8775	6862.483875	9002.01423
8776	6861.194398	9000.325829
8777	6860.328387	8999.051817
8778	6860.125373	8998.760942
8779	6860.00729	8998.584986
8780	6859.229684	8997.307518
8781	6858.890226	8996.876601
8782	6858.831163	8996.799532
8783	6857.89997	8995.421377
8784	6856.789614	8993.774224
8785	6856.681318	8993.528991
8786	6855.10616	8991.534428
8787	6853.909768	8990.140901
8788	6853.0943	8988.97396
8789	6852.710623	8988.348323
8790	6851.802445	8987.131765
8791	6851.417503	8986.710562
8792	6851.333983	8986.593653
8793	6850.36535	8985.174123
8794	6849.143323	8983.680353
8795	6848.506481	8982.554662
8796	6847.988491	8981.831062
8797	6847.300816	8980.546876
8798	6846.792037	8979.884978
8799	6846.744218	8979.813298
8800	6846.640832	8979.58834
8801	6845.433719	8977.923364
8802	6844.44748	8976.340526
8803	6843.185791	8974.719916
8804	6843.116211	8974.637267
8805	6842.922542	8974.334533
8806	6842.883032	8974.272935
8807	6842.150277	8973.52685
8808	6841.58548	8972.532665
8809	6840.820829	8971.314559
8810	6840.15321	8970.651918
8811	6839.389173	8969.500028
8812	6838.663288	8968.449041
8813	6838.577185	8968.337173
8814	6838.086414	8967.359215
8815	6837.082484	8965.992706
8816	6836.179192	8964.699155
8817	6835.277175	8963.529546
8818	6834.150356	8962.169141
8819	6833.066243	8960.614546
8820	6832.988739	8960.386743
8821	6832.84312	8960.06711
8822	6831.436602	8958.606677
8823	6830.152805	8957.014467
8824	6829.536269	8956.033795
8825	6828.896163	8955.297515
8826	6828.596658	8954.833909
8827	6828.532959	8954.748659
8828	6827.834188	8953.878993
8829	6826.927376	8952.763137
8830	6825.757621	8951.204149
8831	6825.709603	8951.131554
8832	6824.265314	8949.269322
8833	6823.6856	8948.241967
8834	6821.955626	8946.207306
8835	6821.161194	8945.226271
8836	6820.850221	8944.700885
8837	6819.753734	8943.070301
8838	6818.858214	8941.893943
8839	6817.732865	8940.29741
8840	6817.137618	8939.402553
8841	6816.67405	8938.734451
8842	6815.428667	8937.200883
8843	6814.923008	8936.614497
8844	6814.348683	8935.520327
8845	6813.938808	8934.914777
8846	6813.041498	8933.683709
8847	6812.955887	8933.572941
8848	6811.725869	8931.957576
8849	6811.067772	8931.217695
8850	6809.926293	8929.835827
8851	6809.005262	8928.730954
8852	6808.479294	8928.220649
8853	6807.449973	8926.834484
8854	6806.93361	8926.140829
8855	6806.149501	8925.095946
8856	6804.836921	8923.594345
8857	6804.573574	8923.226453
8858	6804.127132	8922.491628
8859	6803.016037	8921.014872
8860	6802.603289	8920.231945
8861	6802.542204	8920.15209
8862	6801.855002	8919.209843
8863	6801.756912	8918.962313
8864	6801.128032	8918.187933
8865	6801.059299	8918.106702
8866	6800.541703	8917.372612
8867	6800.321467	8917.043415
8868	6799.09334	8915.319913
8869	6798.544155	8914.265935
8870	6797.974346	8913.245212
8871	6797.030353	8912.248854
8872	6796.849415	8911.754005
8873	6795.325403	8909.965734
8874	6795.044923	8909.621139
8875	6794.503105	8908.921036
8876	6793.728672	8907.794458
8877	6793.470311	8907.194717
8878	6792.904388	8906.435628
8879	6792.167108	8905.373093
8880	6792.133671	8905.311434
8881	6791.707667	8904.66431
8882	6791.237107	8903.870401
8883	6790.244488	8902.439122
8884	6789.144348	8900.925592
8885	6788.840217	8900.476036
8886	6788.03927	8899.046245
8887	6787.841672	8898.844208
8888	6787.697838	8898.630681
8889	6787.310971	8898.047088
8890	6786.265184	8896.789519
8891	6786.124669	8896.57747
8892	6785.501772	8895.863585
8893	6784.88754	8895.174502
8894	6784.77943	8894.920638
8895	6783.691933	8893.404987
8896	6783.170923	8892.811641
8897	6782.633604	8892.211696
8898	6782.449418	8891.923228
8899	6781.305799	8890.437461
8900	6780.46254	8889.212493
8901	6779.537329	8887.977405
8902	6778.029737	8886.003712
8903	6777.152694	8884.782529
8904	6776.627103	8884.135386
8905	6775.668868	8882.948781
8906	6774.592173	8881.352997
8907	6773.568375	8879.840415
8908	6773.285137	8879.255738
8909	6772.775918	8878.616163
8910	6772.67539	8878.461163
8911	6771.885285	8877.247635
8912	6771.543851	8876.769721
8913	6770.652573	8875.814775
8914	6770.055282	8874.913488
8915	6769.388862	8873.98188
8916	6768.839203	8873.03647
8917	6768.373809	8872.385757
8918	6767.483647	8871.106833
8919	6766.374876	8869.466483
8920	6765.292355	8867.868885
8921	6764.442645	8866.652635
8922	6763.220539	8865.03184
8923	6762.625357	8864.169214
8924	6761.450025	8862.641543
8925	6760.813316	8861.733671
8926	6759.713478	8860.428706
8927	6759.322894	8859.983326
8928	6758.163191	8858.37903
8929	6757.598104	8857.538633
8930	6756.328542	8855.562622
8931	6756.183176	8855.135466
8932	6755.239624	8853.867047
8933	6754.796287	8852.864301
8934	6753.566364	8851.24454
8935	6753.433312	8851.096482
8936	6753.348543	8850.987365
8937	6753.182067	8850.736062
8938	6752.660537	8849.937342
8939	6752.193204	8849.267395
8940	6752.108567	8849.158613
8941	6751.614345	8848.505505
8942	6750.808955	8847.280327
8943	6750.175979	8846.195821
8944	6749.500826	8845.208123
8945	6748.866752	8844.400232
8946	6748.202793	8843.501261
8947	6747.575295	8842.578434
8948	6747.525898	8842.50498
8949	6746.77748	8841.41379
8950	6746.089883	8840.543868
8951	6745.330859	8839.277341
8952	6744.785868	8838.37716
8953	6744.205753	8837.635117
8954	6743.6603	8836.846209
8955	6742.333265	8835.360627
8956	6741.700697	8834.455923
8957	6740.545147	8832.931825
8958	6740.429266	8832.804014
8959	6740.036365	8832.359256
8960	6739.07679	8831.078846
8961	6738.733609	8830.571484
8962	6737.99695	8829.436805
8963	6736.658373	8827.746433
8964	6736.340471	8827.410853
8965	6735.702723	8826.4524
8966	6734.580333	8824.917229
8967	6734.34223	8824.353715
8968	6733.884302	8823.777092
8969	6732.659696	8822.22282
8970	6732.029238	8821.510206
8971	6730.910577	8819.991828
8972	6730.605157	8819.480074
8973	6729.889781	8818.317157
8974	6728.616817	8816.73174
8975	6727.704425	8815.406751
8976	6727.0313	8814.278952
8977	6726.210569	8812.864861
8978	6725.583571	8812.160631
8979	6725.056341	8811.299979
8980	6724.957836	8811.180376
8981	6724.923148	8811.119844
8982	6724.511373	8810.476073
8983	6723.822872	8809.581609
8984	6722.180698	8807.595815
8985	6721.606512	8806.750139
8986	6721.026935	8805.818028
8987	6720.921803	8805.683261
8988	6720.100582	8804.3573
8989	6718.81432	8802.614404
8990	6718.058041	8801.804712
8991	6717.507904	8801.245156
8992	6716.873819	8800.295643
8993	6716.237451	8799.491475
8994	6715.976337	8799.130632
8995	6715.449671	8798.348602
8996	6714.752771	8797.523879
8997	6713.868209	8796.32329
8998	6713.232468	8795.433232
8999	6712.388868	8794.086667
9000	6711.177691	8792.567113
9001	6710.016534	8791.170305
9002	6709.983916	8791.110793
9003	6709.394401	8790.261214
9004	6709.07797	8789.84939
9005	6708.033308	8788.304709
9006	6707.518434	8787.538945
9007	6706.999644	8786.90831
9008	6706.592494	8786.426542
9009	6705.787176	8785.469511
9010	6704.973461	8784.350703
9011	6704.258733	8783.17546
9012	6703.365562	8781.780532
9013	6702.863348	8781.157061
9014	6701.793571	8779.650143
9015	6701.635395	8779.333827
9016	6700.8003	8778.234973
9017	6700.189369	8777.326716
9018	6699.417917	8776.304759
9019	6698.83732	8775.540767
9020	6698.098397	8774.326361
9021	6698.001992	8774.208988
9022	6697.249588	8773.125623
9023	6697.207209	8773.056885
9024	6695.694052	8771.142396
9025	6694.881362	8769.767554
9026	6694.781903	8769.546415
9027	6693.891143	8768.12946
9028	6693.614446	8767.664809
9029	6693.411623	8767.480563
9030	6693.175056	8767.199943
9031	6692.3142	8766.064483
9032	6691.745373	8765.207204
9033	6691.182354	8764.479934
9034	6690.613671	8763.931896
9035	6689.768119	8762.811036
9036	6688.504403	8761.081381
9037	6688.447823	8761.002374
9038	6688.109923	8760.331305
9039	6687.507217	8759.483645
9040	6686.036401	8757.594301
9041	6684.982348	8756.036237
9042	6684.760666	8755.654202
9043	6683.986812	8754.353468
9044	6683.752887	8753.980882
9045	6682.599468	8752.40789
9046	6681.916533	8751.60027
9047	6681.876122	8751.532821
9048	6681.792334	8751.42574
9049	6681.610433	8751.130953
9050	6681.291489	8750.641211
9051	6680.747068	8749.701883
9052	6680.533556	8749.493848
9053	6679.953843	8748.563168
9054	6679.85593	8748.358868
9055	6678.913979	8746.982142
9056	6678.330636	8746.054872
9057	6676.954756	8744.262348
9058	6676.69221	8743.90036
9059	6676.216014	8743.071621
9060	6675.723646	8742.54772
9061	6675.16215	8741.800019
9062	6674.609203	8740.923443
9063	6674.100069	8740.112777
9064	6674.042165	8740.049525
9065	6673.947269	8739.896875
9066	6672.984573	8738.736297
9067	6672.333485	8737.873969
9068	6672.229517	8737.759703
9069	6670.99297	8736.296924
9070	6670.800455	8736.05575
9071	6669.673257	8734.548921
9072	6668.467027	8733.063344
9073	6668.404283	8732.987682
9074	6667.680131	8732.05183
9075	6667.161398	8731.183873
9076	6667.01288	8730.886543
9077	6666.455167	8730.239974
9078	6665.958031	8729.728414
9079	6664.585627	8728.07329
9080	6664.04423	8727.14105
9081	6662.649156	8725.222591
9082	6662.167522	8724.633951
9083	6661.300804	8723.401403
9084	6660.444898	8722.03718
9085	6659.705338	8721.167641
9086	6659.372082	8720.683294
9087	6659.316658	8720.618387
9088	6658.441088	8719.476945
9089	6657.441359	8718.002687
9090	6657.155907	8717.492413
9091	6656.122463	8716.264679
9092	6655.935236	8716.079383
9093	6655.815304	8715.81134
9094	6654.941041	8714.61452
9095	6654.787381	8714.354124
9096	6653.865447	8713.038354
9097	6652.771218	8711.366254
9098	6652.211855	8710.552284
9099	6651.68959	8709.863632
9100	6650.772597	8708.610359
9101	6650.388405	8708.192935
9102	6649.63565	8707.153997
9103	6648.856419	8706.10718
9104	6648.189086	8705.062205
9105	6647.563224	8703.881902
9106	6646.924407	8703.039043
9107	6646.791533	8702.881822
9108	6646.380681	8702.228943
9109	6646.14707	8701.954589
9110	6645.993791	8701.703761
9111	6645.220847	8700.707132
9112	6644.866034	8700.188669
9113	6644.7298	8699.963397
9114	6644.220365	8699.273515
9115	6642.759664	8697.373047
9116	6642.111654	8696.58887
9117	6642.046897	8696.508674
9118	6641.528151	8695.782169
9119	6640.795954	8694.65451
9120	6639.97616	8693.270192
9121	6639.444251	8692.594001
9122	6638.689144	8691.463804
9123	6638.1847	8690.623052
9124	6637.567371	8689.938897
9125	6636.610996	8688.667843
9126	6636.580057	8688.602232
9127	6636.273077	8688.25854
9128	6635.688766	8687.38755
9129	6634.951703	8686.390285
9130	6634.0806	8685.355672
9131	6633.913743	8685.105143
9132	6633.866663	8685.036757
9133	6632.723307	8683.663704
9134	6632.234592	8682.808642
9135	6631.45898	8681.710344
